etID  | Input | Balkan Romance | Common Romanian | Output {GOLD}
0      | #ˈaː# | *#ˈa# | *#ˈa# | *#ˈa# {GOLD: #ˈa#}
1      | #ˌabellˈoːnam# | *#allˈona# | *#alˈunə# | *#alˈunə# {GOLD: #alˈunə#}
2      | #ˈad# | *#ˈa# | *#ˈa# | *#ˈa# {GOLD: #ˈa#}
3      | #ˌadˌakwˈaː# | *#adapˈa# | *#adəpˈa# | *#adəpˈa# {GOLD: #adəpˈa#}
4      | #ˌadˌappˈositum# | *#adapˈostu# | *#adəpˈostu# | *#adəpˈost# {GOLD: #adəpˈost#}
5      | #ˌadˌastˈaː# | *#adastˈa# | *#adəstˈa# | *#adəstˈa# {GOLD: #adəstˈa#}
6      | #ˌadˌawɡˈaː# | *#adawɡˈa# | *#adəwɡˈa# | *#adəwɡˈa# {GOLD: #adəwɡˈa#}
7      | #ˌaddˌewˈeːrum# | *#adevˈeru# | *#adevˈeɾu# | *#adevˈər# {GOLD: #adevˈər#}
8      | #ˌadˌidˈipsum# | *#adidˈensu# | *#ad͡zidˈensu# | *#azidˈins# {GOLD: #adˈins#}
9      | #ˌadiˈuːnɡe# | *#aɟ͡ʑˈunɟ͡ʑe# | *#ad͡ʒˈund͡ʒe# | *#aʒˈund͡ʒe# {GOLD: #aʒˈund͡ʒe#}
10     | #ˌadiˌuːtˈoːrium# | *#aɟ͡ʑutˈojru# | *#ad͡ʒutˈojɾu# | *#aʒutˈor# {GOLD: #aʒutˈor#}
11     | #ˌadlˈatera# | *#allˈatera# | *#alˈateɾə# | *#alˈaterə# {GOLD: #alˈəturj#}
12     | #ˌadlˈeɡe# | *#allˈɛɟ͡ʑe# | *#ale̯ˈad͡ʒe# | *#alˈed͡ʒe# {GOLD: #alˈed͡ʒe#}
13     | #ˌallˌentˈaː# | *#allentˈa# | *#alentˈa# | *#alintˈa# {GOLD: #alintˈa#}
14     | #ˌadlˌonɡˈaː# | *#allonɡˈa# | *#alunɡˈa# | *#alunɡˈa# {GOLD: #alunɡˈa#}
15     | #ˌadmˌaɡˈiː# | *#amaɟ͡ʑˈi# | *#aməd͡ʒˈi# | *#aməd͡ʒˈi# {GOLD: #aməd͡ʒˈi#}
16     | #ˌadmˌiːnakiˈaː# | *#aminat͡sʲˈa# | *#aminət͡sˈa# | *#aminət͡sˈa# {GOLD: #amenint͡sˈa#}
17     | #ˌadnˌinˈaː# | *#anninˈa# | *#anninˈa# | *#aninˈa# {GOLD: #aninˈa#}
18     | #ˌadˌoliˈaː# | *#adoljˈa# | *#adoʎˈa# | *#adojˈa# {GOLD: #adiˈa#}
19     | #ˌaddˌormˈiː# | *#adormˈi# | *#adoɾmˈi# | *#adormˈi# {GOLD: #adormˈi#}
20     | #ˌadplˌikˈaː# | *#aplekˈa# | *#aplekˈa# | *#aplekˈa# {GOLD: #aplekˈa#}
21     | #ˌadpˈoːne# | *#apˈone# | *#apˈune# | *#apˈune# {GOLD: #apˈune#}
22     | #ˌadpˈost# | *#apˈoj# | *#apˈoj# | *#apˈoj# {GOLD: #apˈoj#}
23     | #ˌadprˌehˈende# | *#aprjˈɛnde# | *#ap?0ˈende# | *#ap?1ˈinde# {GOLD: #aprˈinde#}
24     | #ˌadprˈope# | *#aprˈope# | *#apɾo̯ˈape# | *#apro̯ˈape# {GOLD: #apro̯ˈape#}
25     | #ˌaddˈuːke# | *#adˈuc͡ɕe# | *#adˈut͡ʃe# | *#adˈut͡ʃe# {GOLD: #adˈut͡ʃe#}
26     | #ˌadˌumbrˈiː# | *#adumbrˈi# | *#adumbɾˈi# | *#adumbrˈi# {GOLD: #adumbrˈi#}
27     | #ˌadˌunkˈaː# | *#adunkˈa# | *#adɨnkˈa# | *#adɨnkˈa# {GOLD: #adɨnkˈa#}
28     | #ˌadˈunkum# | *#adˈunku# | *#adˈunku# | *#adˈunk# {GOLD: #adˈɨnk#}
29     | #ˈaːeːr# | *#ˈajer# | *#ˈajer# | *#ˈajer# {GOLD: #ˈajer#}
30     | #ˌae̯rˈaːmam# | *#arˈama# | *#aɾˈamə# | *#arˈamə# {GOLD: #arˈamə#}
31     | #ˌafflˈaː# | *#aflˈa# | *#aflˈa# | *#aflˈa# {GOLD: #aflˈa#}
32     | #ˌaɡɡˈestum# | *#aɟ͡ʑˈɛstu# | *#ad͡ʒˈestu# | *#ad͡ʒˈest# {GOLD: #ad͡ʒˈest#}
33     | #ˈaɡilem# | *#ˈaɟ͡ʑele# | *#ˈad͡ʒeɾe# | *#ˈad͡ʒere# {GOLD: #ˈad͡ʒer#}
34     | #ˌaɡurˈaː# | *#aɡurˈa# | *#aɡuɾˈa# | *#aɡurˈa# {GOLD: #aɡurˈa#}
35     | #ˌaɡˈustum# | *#aɡˈustu# | *#aɡˈustu# | *#aɡˈust# {GOLD: #aɡˈust#}
36     | #ˌajektˈaː# | *#ajeptˈa# | *#ajeptˈa# | *#ajeptˈa# {GOLD: #ajeptˈa#}
37     | #ˌajˈuːnum# | *#aɟ͡ʑˈunu# | *#ad͡ʒˈunu# | *#aʒˈun# {GOLD: #aʒˈun#}
38     | #ˌajuːnˈaː# | *#aɟ͡ʑunˈa# | *#ad͡ʒunˈa# | *#aʒunˈa# {GOLD: #aʒunˈa#}
39     | #ˈakiam# | *#ˈat͡sʲa# | *#ˈat͡sə# | *#ˈat͡sə# {GOLD: #ˈat͡sə#}
40     | #ˌakkˌaptiˈaː# | *#akat͡sʲˈa# | *#akət͡sˈa# | *#akət͡sˈa# {GOLD: #akət͡sˈa#}
41     | #ˈakrum# | *#ˈakru# | *#ˈakɾu# | *#ˈakru# {GOLD: #ˈakru#}
42     | #ˌaksˈunɡiam# | *#asˈund͡zʲa# | *#asˈund͡zə# | *#asˈunzə# {GOLD: #osˈɨnzə#}
43     | #ˈakum# | *#ˈaku# | *#ˈaku# | *#ˈak# {GOLD: #ˈak#}
44     | #ˈakwam# | *#ˈapa# | *#ˈapə# | *#ˈapə# {GOLD: #ˈapə#}
45     | #ˌakwˈaːrium# | *#apˈajru# | *#apˈajɾu# | *#apˈar# {GOLD: #apˈar#}
46     | #ˌakwaːtˈoːsum# | *#apatˈosu# | *#apətˈosu# | *#apətˈos# {GOLD: #apətˈos#}
47     | #ˈakwilam# | *#ˈac͡ɕela# | *#ˈat͡ʃeɾə# | *#ˈat͡ʃerə# {GOLD: #ˈat͡ʃerə#}
48     | #ˌalbˈastrum# | *#albˈastru# | *#albˈastɾu# | *#albˈastru# {GOLD: #albˈastru#}
49     | #ˌalbˈiː# | *#albˈi# | *#albjˈi# | *#albˈi# {GOLD: #albˈi#}
50     | #ˌalbˈoːrem# | *#albˈore# | *#albo̯ˈaɾe# | *#albo̯ˈare# {GOLD: #albo̯ˈare#}
51     | #ˈalbum# | *#ˈalbu# | *#ˈalbu# | *#ˈalb# {GOLD: #ˈalb#}
52     | #ˌallˌewˈaːtum# | *#allˈatu# | *#alˈatu# | *#alˈat# {GOLD: #aluˈat#}
53     | #ˌaltˈaːrium# | *#altˈajru# | *#altˈajɾu# | *#altˈar# {GOLD: #altˈar#}
54     | #ˈalterum# | *#ˈalteru# | *#ˈalteɾu# | *#ˈalter# {GOLD: #ˈalt#}
55     | #ˌaltˈitiam# | *#altˈit͡sʲa# | *#altjˈit͡sə# | *#altˈit͡sə# {GOLD: #altˈit͡sə#}
56     | #ˌalweˈaːrium# | *#albjˈajru# | *#albjˈajɾu# | *#albjˈer# {GOLD: #albjˈer#}
57     | #ˌalweˈolam# | *#albjˈola# | *#albjo̯ˈaɾə# | *#albio̯ˈarə# {GOLD: #albio̯ˈarə#}
58     | #ˌalwˈiːnam# | *#albˈina# | *#albjˈinə# | *#albˈinə# {GOLD: #albˈinə#}
59     | #ˌamˈaːrum# | *#amˈaru# | *#amˈaɾu# | *#amˈar# {GOLD: #amˈar#}
60     | #ˌamaːrˈitiam# | *#amarˈet͡sʲa# | *#aməɾe̯ˈat͡sə# | *#aməre̯ˈat͡sə# {GOLD: #aməre̯ˈat͡sə#}
61     | #ˌamendˈui# | *#amendˈuj# | *#amendˈuj# | *#amɨndˈuj# {GOLD: #amɨndˈoj#}
62     | #ˌammˌattˈiː# | *#ammatˈi# | *#amət͡sˈi# | *#amət͡sˈi# {GOLD: #amet͡sˈi#}
63     | #ˌammˌortˈiː# | *#ammortˈi# | *#amurt͡sˈi# | *#amurt͡sˈi# {GOLD: #amort͡sˈi#}
64     | #ˌammˌutˈiː# | *#ammutˈi# | *#amut͡sˈi# | *#amut͡sˈi# {GOLD: #amut͡sˈi#}
65     | #ˌappˌarˈaː# | *#aparˈa# | *#apəɾˈa# | *#apərˈa# {GOLD: #apərˈa#}
66     | #ˌappˌensˈaː# | *#apesˈa# | *#apesˈa# | *#apəsˈa# {GOLD: #apəsˈa#}
67     | #ˌaprˈiːkum# | *#aprˈiku# | *#apɾˈiku# | *#aprˈiɡ# {GOLD: #ˈapriɡ#}
68     | #ˌarˈaː# | *#arˈa# | *#aɾˈa# | *#arˈa# {GOLD: #arˈa#}
69     | #ˌaraːtˈoːrem# | *#aratˈor# | *#aɾətˈor# | *#arətˈor# {GOLD: #arətˈor#}
70     | #ˌaraːtˈoːrium# | *#aratˈojru# | *#aɾətˈojɾu# | *#arətˈor# {GOLD: #arətˈor#}
71     | #ˌarˈaːtrum# | *#arˈat# | *#aɾˈat# | *#arˈat# {GOLD: #arˈat#}
72     | #ˌarˈaːtum# | *#arˈatu# | *#aɾˈatu# | *#arˈat# {GOLD: #arˈat#}
73     | #ˌaratˈuːram# | *#aratˈura# | *#aɾətˈuɾə# | *#arətˈurə# {GOLD: #arətˈurə#}
74     | #ˈarborem# | *#ˈarbore# | *#ˈarbuɾe# | *#ˈarbure# {GOLD: #ˈarbure#}
75     | #ˌarborˈeːtum# | *#arborˈetu# | *#arbuɾˈetu# | *#arburˈet# {GOLD: #arburˈet#}
76     | #ˈarde# | *#ˈarde# | *#ˈarde# | *#ˈarde# {GOLD: #ˈarde#}
77     | #ˌarɡˈentum# | *#arɟ͡ʑˈɛntu# | *#ard͡ʒˈentu# | *#ard͡ʒˈint# {GOLD: #ard͡ʒˈint#}
78     | #ˌarɡentˈaːrium# | *#arɟ͡ʑentˈajru# | *#ard͡ʒentˈajɾu# | *#ard͡ʒintˈar# {GOLD: #ard͡ʒintˈar#}
79     | #ˌarɡentˈoːsum# | *#arɟ͡ʑentˈosu# | *#ard͡ʒentˈosu# | *#ard͡ʒintˈos# {GOLD: #ard͡ʒintˈos#}
80     | #ˌarkˈaːrium# | *#arkˈajru# | *#arkˈajɾu# | *#arkˈar# {GOLD: #arkˈar#}
81     | #ˈarkum# | *#ˈarku# | *#ˈarku# | *#ˈark# {GOLD: #ˈark#}
82     | #ˌaːrsˈuːram# | *#arsˈura# | *#arsˈuɾə# | *#arsˈurə# {GOLD: #arsˈurə#}
83     | #bˌaptidiˈoːnem# | *#boteɟ͡ʑˈone# | *#buted͡ʒˈune# | *#buteʒˈune# {GOLD: #boteʒˈune#}
84     | #bˌaptid͡zˈaː# | *#boted͡zˈa# | *#buted͡zˈa# | *#butezˈa# {GOLD: #botezˈa#}
85     | #bˌasˈilikam# | *#basˈeleka# | *#bəse̯ˈaɾekə# | *#bisˈerikə# {GOLD: #bisˈerikə#}
86     | #bˌattuˈaːliam# | *#batˈalja# | *#bətˈaʎe# | *#bətˈaje# {GOLD: #bətˈaje#}
87     | #brˈaːkae̯# | *#brˈac͡ɕɛ# | *#bɾˈat͡ʃe# | *#brˈat͡ʃe# {GOLD: #brˈat͡ʃe#}
88     | #brˈoːtʰakum# | *#brˈotaku# | *#bɾo̯ˈatəku# | *#bro̯ˈatək# {GOLD: #bro̯ˈatek#}
89     | #dˌamnˈaː# | *#dawnˈa# | *#dəwnˈa# | *#dəwnˈa# {GOLD: #dəwnˈa#}
90     | #dˌeːraːmˈaː# | *#deramˈa# | *#deɾəmˈa# | *#derəmˈa# {GOLD: #dərɨmˈa#}
91     | #dˌeːsˌiːderˈaː# | *#desiderˈa# | *#deʃideɾˈa# | *#deʃiderˈa# {GOLD: #deʃiderˈa#}
92     | #diˈaːnam# | *#d͡zʲˈana# | *#d͡zˈənə# | *#zˈɨnə# {GOLD: #zˈɨnə#}
93     | #dˌiskˌarrikˈaː# | *#deskarrkˈa# | *#deskərrkˈa# | *#deskərkˈa# {GOLD: #deskərkˈa#}
94     | #dˌolˈoːrem# | *#dolˈore# | *#duɾo̯ˈaɾe# | *#duro̯ˈare# {GOLD: #duro̯ˈare#}
95     | #dˌuplikˈaː# | *#duplekˈa# | *#duplekˈa# | *#duplekˈa# {GOLD: #duplekˈa#}
96     | #kˌaballˈaːrem# | *#kallˈare# | *#kəlˈaɾe# | *#kəlˈare# {GOLD: #kəlˈare#}
97     | #kˈae̯lum# | *#c͡ɕˈɛlu# | *#t͡ʃˈeɾu# | *#t͡ʃˈer# {GOLD: #t͡ʃˈer#}
98     | #kˌantikˈellum# | *#kantec͡ɕˈɛllu# | *#kəntet͡ʃˈelu# | *#kɨntet͡ʃˈel# {GOLD: #kɨntet͡ʃˈel#}
99     | #kˌapˈistrum# | *#kapˈestru# | *#kəpˈestɾu# | *#kəpˈəstru# {GOLD: #kəpˈəstru#}
100    | #kˈawulam# | *#kˈaula# | *#kˈawɾə# | *#kˈawrə# {GOLD: #ɡˈawrə#}
101    | #kˈeːpam# | *#c͡ɕˈepa# | *#t͡ʃe̯ˈapə# | *#t͡ʃe̯ˈapə# {GOLD: #t͡ʃe̯ˈapə#}
102    | #kˌeːrasiˈaːrium# | *#c͡ɕerasjˈajru# | *#t͡ʃeɾəʃˈajɾu# | *#t͡ʃirəʃˈar# {GOLD: #t͡ʃireʃˈar#}
103    | #kˌeːrˈesiam# | *#c͡ɕerˈɛsja# | *#t͡ʃe?0e̯ˈaʃə# | *#t͡ʃe?1e̯ˈaʃə# {GOLD: #t͡ʃire̯ˈaʃə#}
104    | #kˌertˈaː# | *#c͡ɕertˈa# | *#t͡ʃertˈa# | *#t͡ʃertˈa# {GOLD: #t͡ʃertˈa#}
105    | #kˌikʰˈoria# | *#c͡ɕikˈojre# | *#t͡ʃiko̯ˈajɾe# | *#t͡ʃiko̯ˈare# {GOLD: #t͡ʃiko̯ˈare#}
106    | #kukˈuːtam# | *#kukˈuta# | *#kukˈutə# | *#kukˈutə# {GOLD: #kukˈutə#}
107    | #kˌoɡnˈaːtum# | *#komnˈatu# | *#kumnˈatu# | *#kumnˈat# {GOLD: #kumnˈat#}
108    | #kˌoktˈorium# | *#koptˈojru# | *#koptˈojɾu# | *#koptˈor# {GOLD: #kuptˈor#}
109    | #kˌomminikˈaː# | *#kommenekˈa# | *#kumenekˈa# | *#kuminekˈa# {GOLD: #kuminekˈa#}
110    | #kˌornˈuːtum# | *#kornˈutu# | *#koɾnˈutu# | *#kornˈut# {GOLD: #kornˈut#}
111    | #kˈorwum# | *#kˈorbu# | *#kˈorbu# | *#kˈorb# {GOLD: #kˈorb#}
112    | #kˌottid͡zˈaː# | *#koted͡zˈa# | *#kuted͡zˈa# | *#kutezˈa# {GOLD: #kutezˈa#}
113    | #krˈistam# | *#krˈesta# | *#kɾe̯ˈastə# | *#kre̯ˈastə# {GOLD: #kre̯ˈastə#}
114    | #kˌukˈuːtam# | *#kukˈuta# | *#kukˈutə# | *#kukˈutə# {GOLD: #kukˈutə#}
115    | #kˌurtiˈaː# | *#kurt͡sʲˈa# | *#kurt͡sˈa# | *#kurt͡sˈa# {GOLD: #krut͡sˈa#}
116    | #kˈodrum# | *#kˈodru# | *#kˈodɾu# | *#kˈodru# {GOLD: #kˈodru#}
117    | #kwˈae̯re# | *#c͡ɕˈɛre# | *#t͡ʃe̯ˈaɾe# | *#t͡ʃˈere# {GOLD: #t͡ʃˈere#}
118    | #ekkuhˈik# | *#ac͡ɕˈi# | *#at͡ʃˈi# | *#at͡ʃˈi# {GOLD: #at͡ʃˈi#}
119    | #ekkuhˈok# | *#akˈo# | *#akˈo# | *#akˈo# {GOLD: #akˈo#}
120    | #ekkeˈillum# | *#ac͡ɕˈellu# | *#at͡ʃˈelu# | *#at͡ʃˈel# {GOLD: #at͡ʃˈel#}
121    | #ekkuˈistum# | *#ac͡ɕˈestu# | *#at͡ʃˈestu# | *#at͡ʃˈest# {GOLD: #at͡ʃˈest#}
122    | #eksˈalbidum# | *#sˈalbedu# | *#sˈalbedu# | *#sˈalbed# {GOLD: #sˈarbəd#}
123    | #ekskˌadˈeː# | *#skadˈe# | *#skəde̯ˈa# | *#skəde̯ˈa# {GOLD: #skəde̯ˈa#}
124    | #ekskˌambiˈaː# | *#skambjˈa# | *#skəmbjˈa# | *#skɨmbjˈa# {GOLD: #skimbˈa#}
125    | #ekskˌappˈaː# | *#skapˈa# | *#skəpˈa# | *#skəpˈa# {GOLD: #skəpˈa#}
126    | #ekskˌarminˈaː# | *#skarmenˈa# | *#skəɾminˈa# | *#skərminˈa# {GOLD: #skərmənˈa#}
127    | #eksmˈulɡe# | *#smˈulɟ͡ʑe# | *#smˈuld͡ʒe# | *#smˈuld͡ʒe# {GOLD: #smˈuld͡ʒe#}
128    | #eksmˈultum# | *#smˈultu# | *#smˈultu# | *#smˈult# {GOLD: #smˈult#}
129    | #ekspellawˈaː# | *#spellaˈa# | *#spelˈa# | *#spəlˈa# {GOLD: #spəlˈa#}
130    | #eːrˈikium# | *#arˈet͡sʲu# | *#aɾˈet͡su# | *#arˈet͡s# {GOLD: #arˈit͡ʃj#}
131    | #fˌabrikˈaː# | *#fawrekˈa# | *#fəwɾekˈa# | *#fewrekˈa# {GOLD: #ferekˈa#}
132    | #fˈalkiːs# | *#fˈalc͡ɕi# | *#fˈalt͡ʃi# | *#fˈalt͡ʃj# {GOLD: #fˈəlt͡ʃj#}
133    | #fˈarmakum# | *#fˈarmaku# | *#fˈaɾməku# | *#fˈarmek# {GOLD: #fˈarmek#}
134    | #fˌebruˈaːrium# | *#fewrˈajru# | *#fewɾˈajɾu# | *#fəwrˈar# {GOLD: #fəwrˈar#}
135    | #flˈakulam# | *#flˈakula# | *#flˈakuɾə# | *#flˈakurə# {GOLD: #flˈakərə#}
136    | #fˌortˈuːnam# | *#fortˈuna# | *#furtˈunə# | *#furtˈunə# {GOLD: #furtˈunə#}
137    | #fˌossˈaːtum# | *#fosˈatu# | *#fusˈatu# | *#fusˈat# {GOLD: #sˈat#}
138    | #frˈeːnum# | *#frˈenu# | *#fɾˈenu# | *#frˈin# {GOLD: #frˈɨw#}
139    | #frˈiːɡe# | *#frˈiɟ͡ʑe# | *#fɾˈid͡ʒe# | *#frˈid͡ʒe# {GOLD: #frˈid͡ʒe#}
140    | #ɡˌalliːnˈaːkeum# | *#ɡallinˈat͡sʲu# | *#ɡəʎinˈat͡su# | *#ɡəjnˈat͡s# {GOLD: #ɡəjnˈat͡s#}
141    | #ɡlˈandam# | *#ɡlˈanda# | *#ɡʎˈəndə# | *#ɡjˈində# {GOLD: #ɡjˈində#}
142    | #ɡlˈandulam# | *#ɡlˈandula# | *#ɡʎˈənduɾə# | *#ɡjˈindurə# {GOLD: #ɡjˈindurə#}
143    | #ɡˈulam# | *#ɡˈula# | *#ɡˈuɾə# | *#ɡˈurə# {GOLD: #ɡˈurə#}
144    | #ɡˈyːrum# | *#ɟ͡ʑˈuru# | *#d͡ʒˈuɾu# | *#ʒˈur# {GOLD: #ʒˈur#}
145    | #ˌinpˌerɡˈyːrum# | *#enpreɟ͡ʑˈuru# | *#enpɾed͡ʒˈuɾu# | *#ɨmpreʒˈur# {GOLD: #ɨmpreʒˈur#}
146    | #hˈae̯dum# | *#ˈɛdu# | *#jˈedu# | *#jˈed# {GOLD: #jˈed#}
147    | #hˌorrˈiː# | *#orrˈi# | *#urɾˈi# | *#urˈɨ# {GOLD: #urˈɨ#}
148    | #ˌimperˈaːtum# | *#emperˈatu# | *#empeɾˈatu# | *#ɨmpərˈat# {GOLD: #ɨmpərˈat#}
149    | #ˌinˈaltum# | *#enˈaltu# | *#inˈaltu# | *#ɨnˈalt# {GOLD: #ɨnˈalt#}
150    | #ˌinˌaltiˈaː# | *#enalt͡sʲˈa# | *#enəlt͡sˈa# | *#ɨnəlt͡sˈa# {GOLD: #ɨnəlt͡sˈa#}
151    | #ˌinkˌarrikˈaː# | *#enkarrkˈa# | *#enkərrkˈa# | *#ɨnkərkˈa# {GOLD: #ɨnkərkˈa#}
152    | #ˌinkˌonɡˌyːrˈaː# | *#enkonɟ͡ʑurˈa# | *#enkund͡ʒuɾˈa# | *#ɨnkunʒurˈa# {GOLD: #ɨnkunʒurˈa#}
153    | #ˌindireːktˈaː# | *#endreptˈa# | *#endɾeptˈa# | *#ɨndreptˈa# {GOLD: #ɨndreptˈa#}
154    | #ˌinfˌaskiˈaː# | *#enfaɕˈa# | *#enfəʃˈa# | *#ɨnfəʃˈa# {GOLD: #ɨnfəʃˈa#}
155    | #ˌinwˌitiˈaː# | *#envet͡sʲˈa# | *#envet͡sˈa# | *#ɨnvət͡sˈa# {GOLD: #ɨnvət͡sˈa#}
156    | #iˌuːdikˈaːtam# | *#ɟ͡ʑudekˈata# | *#d͡ʒudekˈatə# | *#ʒudekˈatə# {GOLD: #ʒudekˈatə#}
157    | #iɡnˈaːrium# | *#emnˈajru# | *#emnˈajɾu# | *#emnˈar# {GOLD: #amnˈar#}
158    | #manuˈaːrium# | *#maˈajru# | *#mˈajɾu# | *#mˈar# {GOLD: #mɨnˈer#}
159    | #mastikˈaː# | *#mastekˈa# | *#məstekˈa# | *#mestekˈa# {GOLD: #mestekˈa#}
160    | #mikstikˈaː# | *#mestekˈa# | *#mestekˈa# | *#mestekˈa# {GOLD: #mestekˈa#}
161    | #pˌaːwˈoːnem# | *#paˈone# | *#pəˈun# | *#pəˈun# {GOLD: #pəˈun#}
162    | #pˌekˈulium# | *#pekˈulju# | *#pekˈuʎu# | *#pəkˈuj# {GOLD: #pəkˈuj#}
163    | #pˈerɡulam# | *#pˈɛrɡla# | *#pje̯ˈarɡʎe# | *#pjˈerɡje# {GOLD: #pˈɨrɡje#}
164    | #pˌistˈaːliam# | *#pestˈalja# | *#pestˈaʎe# | *#pəstˈaje# {GOLD: #pəstˈaje#}
165    | #pˈittulam# | *#pˈetula# | *#pˈetuɾə# | *#pˈəturə# {GOLD: #pˈəturə#}
166    | #plˈaːɡam# | *#plˈaɡa# | *#plˈaɡə# | *#plˈaɡə# {GOLD: #plˈaɡə#}
167    | #plˈoːppum# | *#plˈopu# | *#plˈopu# | *#plˈop# {GOLD: #plˈop#}
168    | #prˌae̯dˈaː# | *#pradˈa# | *#pɾədˈa# | *#prədˈa# {GOLD: #prədˈa#}
169    | #prˌae̯wˈoːtum# | *#prɛˈotu# | *#pɾeˈotu# | *#preˈot# {GOLD: #preˈot#}
170    | #prˌiːmawˈeːram# | *#primavˈera# | *#pɾiməve̯ˈaɾə# | *#priməvˈarə# {GOLD: #prˈiməvarə#}
171    | #pˈunɡam# | *#pˈunɡa# | *#pˈunɡə# | *#pˈunɡə# {GOLD: #pˈunɡə#}
172    | #sˌaɡˈittam# | *#saɟ͡ʑˈeta# | *#səd͡ʒe̯ˈatə# | *#səd͡ʒe̯ˈatə# {GOLD: #səd͡ʒe̯ˈatə#}
173    | #sˌaɡittˈaː# | *#saɟ͡ʑetˈa# | *#səd͡ʒetˈa# | *#səd͡ʒetˈa# {GOLD: #səd͡ʒetˈa#}
174    | #sˈaːnktum# | *#sˈantu# | *#sˈəntu# | *#sˈɨnt# {GOLD: #sˈɨnt#}
175    | #sˈappam# | *#sˈapa# | *#sˈapə# | *#sˈapə# {GOLD: #sˈapə#}
176    | #sˌappˈaː# | *#sapˈa# | *#səpˈa# | *#səpˈa# {GOLD: #səpˈa#}
177    | #sˌekrˈeːtum# | *#sekrˈetu# | *#sekɾˈetu# | *#səkrˈet# {GOLD: #səkrˈet#}
178    | #sˈerram# | *#sˈɛrra# | *#ʃe̯ˈarɾə# | *#ʃˈarə# {GOLD: #ʃˈarə#}
179    | #skˌintˈiliam# | *#sc͡ɕentˈelja# | *#ʃtente̯ˈaʎe# | *#ʃtintˈeje# {GOLD: #skɨntˈeje#}
180    | #skˌantˈiliam# | *#skantˈelja# | *#skənte̯ˈaʎe# | *#skɨntˈeje# {GOLD: #skɨntˈeje#}
181    | #strˈambum# | *#strˈambu# | *#stɾˈəmbu# | *#strˈɨmb# {GOLD: #strˈɨmb#}
182    | #ˌadstˌuppˈaː# | *#astupˈa# | *#astupˈa# | *#astupˈa# {GOLD: #astupˈa#}
183    | #stˈuːlam# | *#stˈula# | *#stˈuɾə# | *#stˈurə# {GOLD: #stˈurə#}
184    | #ˌurulˈaː# | *#urlˈa# | *#urlˈa# | *#urlˈa# {GOLD: #urlˈa#}
185    | #wˌeːssˈiːkam# | *#besˈika# | *#beʃˈikə# | *#beʃˈikə# {GOLD: #bəʃˈikə#}
186    | #wˈiskum# | *#vˈesku# | *#vˈesku# | *#vˈɨsk# {GOLD: #vˈɨsk#}
187    | #wˈiːtrikum# | *#vˈitreku# | *#vjˈitɾeku# | *#vˈitriɡ# {GOLD: #vˈitreɡ#}
188    | #wˈiːtrikum# | *#vˈitreku# | *#vjˈitɾeku# | *#vˈitriɡ# {GOLD: #vˈitriɡ#}
189    | #jˈuwenem# | *#ɟ͡ʑˈuane# | *#d͡ʒˈuəne# | *#ʒˈune# {GOLD: #ʒˈune#}
190    | #mˈaskulum# | *#mˈasklu# | *#mˈaskʎu# | *#mˈaʃkj# {GOLD: #mˈaskur#}
191    | #nˈaːtum# | *#nˈatu# | *#nˈatu# | *#nˈat# {GOLD: #nˈat#}
192    | #tˈenerum# | *#tˈɛneru# | *#t͡sˈeneɾu# | *#t͡sˈiner# {GOLD: #tˈɨnər#}
193    | #wˌetrˈaːnum# | *#betrˈanu# | *#betɾˈənu# | *#bətrˈɨn# {GOLD: #bətrˈɨn#}
194    | #kˈorpum# | *#kˈorpu# | *#kˈorpu# | *#kˈorp# {GOLD: #kˈorp#}
195    | #stˈaːtum# | *#stˈatu# | *#stˈatu# | *#stˈat# {GOLD: #stˈat#}
196    | #bˈarbam# | *#bˈarba# | *#bˈarbə# | *#bˈarbə# {GOLD: #bˈarbə#}
197    | #bˈukkam# | *#bˈuka# | *#bˈukə# | *#bˈukə# {GOLD: #bˈukə#}
198    | #kˌapitˈiːnam# | *#kapetˈina# | *#kəpet͡sˈinə# | *#kəpət͡sˈɨnə# {GOLD: #kəpət͡sˈɨnə#}
199    | #kˌerˈebrum# | *#krˈɛwru# | *#kɾˈewɾu# | *#krˈewr# {GOLD: #krˈejer#}
200    | #dˈentem# | *#dˈɛnte# | *#dˈente# | *#dˈinte# {GOLD: #dˈinte#}
201    | #flˈokkum# | *#flˈoku# | *#flˈoku# | *#flˈok# {GOLD: #flˈok#}
202    | #frˈontem# | *#frˈonte# | *#fɾˈunte# | *#frˈunte# {GOLD: #frˈunte#}
203    | #ɡˈenam# | *#ɟ͡ʑˈɛna# | *#d͡ʒˈenə# | *#d͡ʒˈinə# {GOLD: #d͡ʒe̯ˈanə#}
204    | #ɡˌinɡˈiːwam# | *#ɟ͡ʑenɟ͡ʑˈija# | *#d͡ʒend͡ʒˈijə# | *#d͡ʒind͡ʒˈije# {GOLD: #d͡ʒind͡ʒˈije#}
205    | #ɡˈula# | *#ɡˈula# | *#ɡˈuɾə# | *#ɡˈurə# {GOLD: #ɡˈurə#}
206    | #lˈinɡwam# | *#lˈemba# | *#lˈembə# | *#lˈimbə# {GOLD: #lˈimbə#}
207    | #mˌaːksˈillam# | *#masˈella# | *#məse̯ˈa# | *#məse̯ˈa# {GOLD: #məse̯ˈa#}
208    | #nˈaːriːs# | *#nˈari# | *#nˈaɾi# | *#nˈarj# {GOLD: #nˈərj#}
